                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.9833,                 2.2118,                 1.4849,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00085416,             0.00085416,             0.00085416
                     15,                 1.8167,                 2.0903,                 1.4226,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00089163,             0.00089163,             0.00089163
                     16,                  1.899,                 2.1677,                 1.4536,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0009258,              0.0009258,              0.0009258
                     17,                 1.9128,                 2.0654,                 1.4148,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00095667,             0.00095667,             0.00095667
                     18,                 1.8719,                 2.1057,                 1.4231,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00098424,             0.00098424,             0.00098424
                     19,                  1.747,                 1.8794,                 1.3391,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010085,              0.0010085,              0.0010085
                     20,                 1.8521,                 1.8558,                 1.3496,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010295,              0.0010295,              0.0010295
                     21,                 1.7119,                  1.827,                  1.284,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010069,              0.0010069,              0.0010069
                     22,                 1.7334,                 1.8718,                 1.2974,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00097386,             0.00097386,             0.00097386
                     23,                 1.7075,                 1.8026,                 1.2572,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00094085,             0.00094085,             0.00094085
                     24,                  1.672,                 1.8538,                 1.3078,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00090785,             0.00090785,             0.00090785
                     25,                 1.7492,                 1.7213,                  1.319,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00087484,             0.00087484,             0.00087484
                     26,                 1.7531,                 1.6873,                  1.315,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00084184,             0.00084184,             0.00084184
                     27,                 1.6802,                 1.6228,                 1.2524,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00080883,             0.00080883,             0.00080883
                     28,                 1.7071,                  1.745,                 1.3089,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00077582,             0.00077582,             0.00077582
                     29,                 1.7072,                  1.756,                 1.2641,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00074282,             0.00074282,             0.00074282
                     30,                 1.6227,                 1.6777,                 1.2177,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00070981,             0.00070981,             0.00070981
                     31,                 1.6764,                 1.7895,                 1.3443,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0006768,              0.0006768,              0.0006768
                     32,                  1.717,                 1.7854,                 1.3328,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0006438,              0.0006438,              0.0006438
                     33,                  1.618,                 1.5542,                 1.2694,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00061079,             0.00061079,             0.00061079
                     34,                 1.5148,                 1.5369,                   1.24,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00057778,             0.00057778,             0.00057778
                     35,                  1.524,                 1.5415,                 1.2419,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00054478,             0.00054478,             0.00054478
                     36,                 1.6307,                 1.5747,                 1.2729,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00051177,             0.00051177,             0.00051177
                     37,                 1.5343,                 1.5124,                  1.306,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00047876,             0.00047876,             0.00047876
                     38,                 1.5129,                 1.4264,                 1.2343,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00044576,             0.00044576,             0.00044576
                     39,                 1.5632,                 1.5684,                 1.2672,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00041275,             0.00041275,             0.00041275
                     40,                 1.5376,                 1.5879,                 1.2668,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00037974,             0.00037974,             0.00037974
                     41,                  1.538,                 1.6555,                 1.2463,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00034674,             0.00034674,             0.00034674
                     42,                 1.3898,                 1.4976,                 1.1828,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00031373,             0.00031373,             0.00031373
                     43,                 1.4077,                  1.489,                 1.1865,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00028072,             0.00028072,             0.00028072
                     44,                 1.4339,                 1.5247,                 1.2367,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00024772,             0.00024772,             0.00024772
                     45,                 1.3967,                 1.4398,                  1.179,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00021471,             0.00021471,             0.00021471
                     46,                 1.4146,                 1.4867,                 1.2019,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0001817,              0.0001817,              0.0001817
                     47,                 1.2856,                 1.4305,                 1.1696,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0001487,              0.0001487,              0.0001487
                     48,                 1.2991,                 1.4533,                 1.1776,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00011569,             0.00011569,             0.00011569
                     49,                 1.3131,                 1.4268,                 1.1667,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     50,                  1.326,                 1.4143,                 1.1634,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             4.9677e-05,             4.9677e-05,             4.9677e-05
