                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                0.44622,                0.25511,                0.82478,                0.93152,                0.94913,                0.96076,                0.57309,                    nan,                    nan,                    nan,               0.003268,               0.003268,               0.003268
                     70,                0.44626,                0.25266,                0.82595,                 0.9308,                0.96223,                 0.9651,                0.57898,                    nan,                    nan,                    nan,               0.003169,               0.003169,               0.003169
                     71,                0.43906,                 0.2486,                0.82312,                0.93079,                0.96411,                0.96496,                 0.5816,                    nan,                    nan,                    nan,                0.00307,                0.00307,                0.00307
                     72,                0.43031,                0.24521,                0.82066,                0.93223,                0.96221,                0.96677,                0.57921,                    nan,                    nan,                    nan,               0.002971,               0.002971,               0.002971
                     73,                0.43324,                0.24689,                0.82265,                 0.9333,                0.96057,                 0.9665,                0.58352,                    nan,                    nan,                    nan,               0.002872,               0.002872,               0.002872
                     74,                0.43376,                0.24707,                0.81926,                0.93323,                0.95873,                0.96852,                0.58513,                    nan,                    nan,                    nan,               0.002773,               0.002773,               0.002773
                     75,                0.42783,                0.24169,                0.81963,                0.93005,                0.95954,                0.96855,                0.58457,                    nan,                    nan,                    nan,               0.002674,               0.002674,               0.002674
                     76,                0.42478,                0.24078,                0.81977,                0.93441,                0.95465,                 0.9677,                0.58289,                    nan,                    nan,                    nan,               0.002575,               0.002575,               0.002575
                     77,                 0.4219,                0.24034,                0.82085,                0.93004,                0.95747,                 0.9657,                0.58202,                    nan,                    nan,                    nan,               0.002476,               0.002476,               0.002476
                     78,                0.41423,                 0.2363,                0.81885,                0.92856,                0.96201,                0.96714,                0.57924,                    nan,                    nan,                    nan,               0.002377,               0.002377,               0.002377
                     79,                0.41462,                0.23661,                0.81954,                0.93013,                0.96268,                0.96732,                0.57911,                    nan,                    nan,                    nan,               0.002278,               0.002278,               0.002278
                     80,                0.41518,                0.23442,                0.81832,                0.93351,                0.95953,                 0.9692,                0.58102,                    nan,                    nan,                    nan,               0.002179,               0.002179,               0.002179
                     81,                0.41331,                0.23274,                0.81829,                0.93376,                0.96383,                0.96978,                0.58606,                    nan,                    nan,                    nan,                0.00208,                0.00208,                0.00208
                     82,                0.41172,                0.23405,                0.81937,                0.93276,                0.96117,                0.96896,                0.58578,                    nan,                    nan,                    nan,               0.001981,               0.001981,               0.001981
                     83,                0.40086,                0.22893,                0.81504,                0.93111,                0.96107,                0.96834,                0.58522,                    nan,                    nan,                    nan,               0.001882,               0.001882,               0.001882
                     84,                0.39965,                0.22729,                0.81773,                0.92985,                0.96299,                 0.9691,                0.58397,                    nan,                    nan,                    nan,               0.001783,               0.001783,               0.001783
                     85,                0.39779,                0.22606,                0.81713,                0.92866,                0.96163,                0.96857,                0.58274,                    nan,                    nan,                    nan,               0.001684,               0.001684,               0.001684
                     86,                0.39229,                0.22382,                0.81354,                0.93063,                0.95669,                0.96762,                0.58556,                    nan,                    nan,                    nan,               0.001585,               0.001585,               0.001585
                     87,                0.40042,                0.22586,                0.81641,                0.93037,                0.95656,                0.96732,                0.58254,                    nan,                    nan,                    nan,               0.001486,               0.001486,               0.001486
                     88,                0.39169,                0.22342,                0.81607,                0.92875,                0.95891,                0.96811,                0.58312,                    nan,                    nan,                    nan,               0.001387,               0.001387,               0.001387
                     89,                0.38652,                0.22041,                 0.8145,                0.93202,                0.95282,                0.96815,                0.58312,                    nan,                    nan,                    nan,               0.001288,               0.001288,               0.001288
                     90,                0.39014,                0.22097,                0.81296,                0.93217,                0.95513,                 0.9679,                 0.5839,                    nan,                    nan,                    nan,               0.001189,               0.001189,               0.001189
                     91,                0.33852,                0.18411,                0.79733,                0.92825,                0.96068,                0.96734,                0.58468,                    nan,                    nan,                    nan,                0.00109,                0.00109,                0.00109
                     92,                0.33084,                0.18004,                0.79504,                0.92839,                0.96247,                0.96754,                0.58688,                    nan,                    nan,                    nan,               0.000991,               0.000991,               0.000991
                     93,                0.32311,                0.17775,                0.79264,                0.93146,                0.96066,                0.96773,                0.58686,                    nan,                    nan,                    nan,               0.000892,               0.000892,               0.000892
                     94,                0.31864,                 0.1749,                0.79071,                0.93107,                0.96075,                 0.9665,                0.58539,                    nan,                    nan,                    nan,               0.000793,               0.000793,               0.000793
                     95,                0.31329,                0.17272,                0.78925,                0.93155,                0.95925,                0.96371,                0.58434,                    nan,                    nan,                    nan,               0.000694,               0.000694,               0.000694
                     96,                0.31427,                0.17298,                0.78841,                0.93258,                0.95835,                0.96397,                0.58377,                    nan,                    nan,                    nan,               0.000595,               0.000595,               0.000595
                     97,                0.30959,                0.17079,                0.78776,                0.93285,                0.95831,                0.96459,                0.58288,                    nan,                    nan,                    nan,               0.000496,               0.000496,               0.000496
                     98,                0.30255,                0.16798,                0.78769,                0.93255,                0.95891,                0.96479,                0.58168,                    nan,                    nan,                    nan,               0.000397,               0.000397,               0.000397
                     99,                0.30073,                0.16656,                0.78823,                0.93317,                0.95839,                0.96489,                0.58124,                    nan,                    nan,                    nan,               0.000298,               0.000298,               0.000298
                    100,                0.29882,                0.16516,                0.78885,                0.93277,                0.95802,                0.96512,                0.58129,                    nan,                    nan,                    nan,               0.000199,               0.000199,               0.000199
