                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.63044,                0.53967,                0.91598,                0.90319,                0.88381,                 0.9429,                0.79167,                    nan,                    nan,                    nan,             0.00042081,             0.00042081,             0.00042081
                     35,                0.62236,                0.51997,                0.91696,                0.89313,                0.85121,                0.94923,                0.80321,                    nan,                    nan,                    nan,             0.00041462,             0.00041462,             0.00041462
                     36,                0.61195,                0.52145,                0.90694,                0.90955,                0.88555,                0.95124,                0.79604,                    nan,                    nan,                    nan,             0.00040844,             0.00040844,             0.00040844
                     37,                0.61031,                0.52357,                0.91118,                0.87176,                0.89208,                0.94326,                0.79448,                    nan,                    nan,                    nan,             0.00040225,             0.00040225,             0.00040225
                     38,                 0.6269,                0.51323,                0.90868,                 0.8775,                0.86047,                0.94236,                0.79579,                    nan,                    nan,                    nan,             0.00039606,             0.00039606,             0.00039606
                     39,                0.61992,                0.51154,                0.90901,                0.90544,                0.88574,                0.96709,                0.81564,                    nan,                    nan,                    nan,             0.00038988,             0.00038988,             0.00038988
                     40,                0.60944,                0.51762,                   0.91,                0.94923,                0.79267,                 0.9548,                0.80055,                    nan,                    nan,                    nan,             0.00038369,             0.00038369,             0.00038369
                     41,                0.59106,                0.48947,                0.90662,                0.91115,                0.89113,                0.95538,                0.80275,                    nan,                    nan,                    nan,              0.0003775,              0.0003775,              0.0003775
                     42,                0.59618,                0.49827,                0.90776,                0.94993,                0.86537,                0.95977,                0.80919,                    nan,                    nan,                    nan,             0.00037131,             0.00037131,             0.00037131
                     43,                0.57661,                0.47668,                0.89252,                0.95087,                0.84025,                0.95953,                0.81217,                    nan,                    nan,                    nan,             0.00036513,             0.00036513,             0.00036513
                     44,                 0.5839,                 0.4795,                 0.8997,                0.88865,                0.89161,                0.96028,                0.81439,                    nan,                    nan,                    nan,             0.00035894,             0.00035894,             0.00035894
