                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.7235,                 1.5505,                 1.4668,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0015597,              0.0015597,              0.0015597
                     15,                 1.7626,                 1.5555,                 1.4876,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0015515,              0.0015515,              0.0015515
                     16,                 1.7513,                 1.5509,                 1.4879,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0015432,              0.0015432,              0.0015432
                     17,                 1.7315,                  1.523,                 1.4486,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001535,               0.001535,               0.001535
                     18,                 1.7159,                 1.5733,                 1.4604,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0015267,              0.0015267,              0.0015267
                     19,                 1.7008,                 1.4758,                 1.4269,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0015185,              0.0015185,              0.0015185
                     20,                 1.6302,                 1.4724,                 1.4211,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0015102,              0.0015102,              0.0015102
                     21,                 1.7286,                   1.48,                 1.4579,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001502,               0.001502,               0.001502
                     22,                 1.6893,                  1.496,                 1.4389,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0014937,              0.0014937,              0.0014937
                     23,                 1.6972,                 1.5116,                 1.4528,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0014855,              0.0014855,              0.0014855
                     24,                 1.6796,                 1.4607,                 1.4331,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0014772,              0.0014772,              0.0014772
                     25,                 1.7155,                 1.4927,                 1.4411,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001469,               0.001469,               0.001469
                     26,                  1.645,                 1.4374,                  1.417,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0014607,              0.0014607,              0.0014607
                     27,                 1.6469,                  1.491,                 1.4726,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0014525,              0.0014525,              0.0014525
                     28,                 1.7118,                 1.4841,                  1.467,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0014442,              0.0014442,              0.0014442
                     29,                 1.6753,                 1.4904,                   1.45,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001436,               0.001436,               0.001436
                     30,                 1.6562,                 1.4912,                 1.4301,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0014277,              0.0014277,              0.0014277
                     31,                 1.6325,                 1.4365,                 1.4068,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0014195,              0.0014195,              0.0014195
                     32,                 1.6499,                 1.4775,                 1.4207,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0014112,              0.0014112,              0.0014112
                     33,                 1.6642,                 1.4471,                 1.4321,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0014029,              0.0014029,              0.0014029
                     34,                 1.6643,                 1.4247,                 1.4313,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013947,              0.0013947,              0.0013947
                     35,                 1.6252,                 1.4389,                 1.4079,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013864,              0.0013864,              0.0013864
                     36,                 1.6509,                 1.4292,                 1.4154,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013782,              0.0013782,              0.0013782
                     37,                 1.6351,                 1.4484,                 1.4282,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013699,              0.0013699,              0.0013699
                     38,                 1.6288,                 1.4148,                 1.4213,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013617,              0.0013617,              0.0013617
                     39,                 1.5977,                 1.4136,                 1.4081,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013534,              0.0013534,              0.0013534
                     40,                 1.5832,                 1.4021,                 1.3892,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013452,              0.0013452,              0.0013452
                     41,                 1.6027,                 1.4062,                 1.4175,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013369,              0.0013369,              0.0013369
                     42,                 1.5594,                 1.3723,                  1.382,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013287,              0.0013287,              0.0013287
                     43,                  1.596,                 1.4306,                 1.4021,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013204,              0.0013204,              0.0013204
                     44,                  1.605,                 1.3765,                 1.4064,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013122,              0.0013122,              0.0013122
                     45,                 1.5839,                 1.3986,                  1.377,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013039,              0.0013039,              0.0013039
                     46,                 1.5581,                 1.3902,                 1.3723,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012957,              0.0012957,              0.0012957
                     47,                 1.5877,                 1.3762,                 1.3769,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012874,              0.0012874,              0.0012874
                     48,                 1.5623,                 1.3627,                 1.3805,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012792,              0.0012792,              0.0012792
                     49,                 1.5365,                 1.4032,                 1.3717,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012709,              0.0012709,              0.0012709
                     50,                 1.5835,                 1.4157,                 1.3972,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012627,              0.0012627,              0.0012627
                     51,                 1.5604,                 1.3764,                 1.3772,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012544,              0.0012544,              0.0012544
                     52,                 1.5261,                 1.3561,                 1.3655,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012462,              0.0012462,              0.0012462
                     53,                 1.5442,                 1.3401,                 1.3931,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012379,              0.0012379,              0.0012379
                     54,                 1.5447,                 1.3046,                 1.3784,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012297,              0.0012297,              0.0012297
                     55,                 1.5304,                 1.3379,                  1.356,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012214,              0.0012214,              0.0012214
                     56,                 1.5022,                 1.3137,                 1.3525,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012132,              0.0012132,              0.0012132
                     57,                 1.5103,                 1.3456,                 1.3703,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012049,              0.0012049,              0.0012049
                     58,                 1.5303,                 1.3108,                 1.3494,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011967,              0.0011967,              0.0011967
                     59,                 1.5136,                 1.3347,                 1.3386,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011884,              0.0011884,              0.0011884
                     60,                 1.5072,                 1.3116,                 1.3527,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011802,              0.0011802,              0.0011802
                     61,                 1.5199,                 1.3089,                 1.3385,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011719,              0.0011719,              0.0011719
                     62,                 1.5159,                 1.3171,                 1.3553,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011636,              0.0011636,              0.0011636
                     63,                 1.4912,                 1.3103,                 1.3424,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011554,              0.0011554,              0.0011554
                     64,                  1.494,                 1.2875,                 1.3391,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011471,              0.0011471,              0.0011471
                     65,                 1.5003,                 1.2999,                 1.3362,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011389,              0.0011389,              0.0011389
                     66,                 1.4756,                 1.2893,                 1.3131,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011306,              0.0011306,              0.0011306
                     67,                 1.4678,                   1.29,                 1.3186,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011224,              0.0011224,              0.0011224
                     68,                 1.4676,                 1.2542,                 1.3114,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011141,              0.0011141,              0.0011141
                     69,                 1.4654,                 1.2823,                    1.3,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011059,              0.0011059,              0.0011059
                     70,                 1.4386,                 1.2789,                 1.3061,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010976,              0.0010976,              0.0010976
                     71,                 1.4876,                 1.2782,                 1.3227,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010894,              0.0010894,              0.0010894
                     72,                 1.4281,                 1.2591,                 1.2962,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010811,              0.0010811,              0.0010811
                     73,                 1.4805,                 1.2815,                 1.3474,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010729,              0.0010729,              0.0010729
                     74,                 1.4652,                 1.2782,                 1.3197,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010646,              0.0010646,              0.0010646
                     75,                 1.4826,                  1.287,                 1.3202,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010564,              0.0010564,              0.0010564
                     76,                 1.4327,                  1.248,                 1.3033,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010481,              0.0010481,              0.0010481
                     77,                 1.4643,                 1.2583,                 1.3134,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010399,              0.0010399,              0.0010399
                     78,                 1.4521,                  1.246,                 1.2899,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010316,              0.0010316,              0.0010316
                     79,                 1.4672,                 1.2326,                 1.3161,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010234,              0.0010234,              0.0010234
                     80,                 1.4355,                 1.2753,                 1.3088,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010151,              0.0010151,              0.0010151
                     81,                 1.4425,                 1.2266,                 1.2931,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010069,              0.0010069,              0.0010069
                     82,                 1.4407,                 1.2361,                 1.3013,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00099862,             0.00099862,             0.00099862
                     83,                 1.4113,                 1.2412,                  1.293,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00099036,             0.00099036,             0.00099036
                     84,                 1.4252,                  1.211,                 1.2765,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00098211,             0.00098211,             0.00098211
                     85,                 1.4049,                 1.2185,                 1.2851,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00097386,             0.00097386,             0.00097386
                     86,                 1.4323,                 1.2429,                 1.2968,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00096561,             0.00096561,             0.00096561
                     87,                  1.412,                 1.2269,                 1.2814,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00095736,             0.00095736,             0.00095736
                     88,                 1.4128,                 1.2274,                 1.2881,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00094911,             0.00094911,             0.00094911
                     89,                 1.3848,                 1.1929,                  1.267,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00094085,             0.00094085,             0.00094085
                     90,                 1.4338,                 1.1976,                 1.2963,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0009326,              0.0009326,              0.0009326
                     91,                 1.3936,                 1.1793,                 1.2882,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00092435,             0.00092435,             0.00092435
                     92,                 1.3968,                 1.1769,                 1.2947,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0009161,              0.0009161,              0.0009161
                     93,                 1.3864,                 1.1684,                 1.2688,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00090785,             0.00090785,             0.00090785
                     94,                 1.3907,                   1.16,                  1.268,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0008996,              0.0008996,              0.0008996
                     95,                 1.3767,                 1.1437,                  1.263,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00089134,             0.00089134,             0.00089134
                     96,                  1.375,                 1.1856,                 1.2773,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00088309,             0.00088309,             0.00088309
                     97,                 1.3906,                 1.1674,                 1.2618,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00087484,             0.00087484,             0.00087484
                     98,                 1.3836,                 1.1856,                 1.2755,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00086659,             0.00086659,             0.00086659
                     99,                 1.4014,                 1.1817,                  1.277,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00085834,             0.00085834,             0.00085834
                    100,                  1.413,                 1.1869,                 1.2939,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00085009,             0.00085009,             0.00085009
                    101,                 1.3841,                 1.1826,                 1.2837,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00084184,             0.00084184,             0.00084184
                    102,                 1.4077,                 1.1658,                 1.2906,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00083358,             0.00083358,             0.00083358
                    103,                 1.3643,                 1.1423,                 1.2687,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00082533,             0.00082533,             0.00082533
                    104,                 1.3681,                   1.16,                 1.2754,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00081708,             0.00081708,             0.00081708
                    105,                 1.3518,                 1.1277,                  1.248,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00080883,             0.00080883,             0.00080883
                    106,                 1.3892,                 1.1391,                 1.2762,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00080058,             0.00080058,             0.00080058
                    107,                 1.3546,                 1.1363,                 1.2617,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00079233,             0.00079233,             0.00079233
                    108,                 1.3554,                 1.1204,                 1.2658,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00078407,             0.00078407,             0.00078407
                    109,                   1.35,                 1.0956,                 1.2598,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00077582,             0.00077582,             0.00077582
                    110,                 1.3684,                 1.1321,                 1.2842,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00076757,             0.00076757,             0.00076757
                    111,                 1.3592,                  1.126,                 1.2772,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00075932,             0.00075932,             0.00075932
                    112,                  1.323,                 1.1262,                 1.2446,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00075107,             0.00075107,             0.00075107
                    113,                 1.3266,                 1.0913,                 1.2393,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00074282,             0.00074282,             0.00074282
                    114,                 1.3699,                 1.0875,                 1.2494,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00073456,             0.00073456,             0.00073456
                    115,                 1.3519,                 1.1192,                 1.2576,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00072631,             0.00072631,             0.00072631
                    116,                  1.344,                 1.1262,                 1.2544,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00071806,             0.00071806,             0.00071806
                    117,                 1.3209,                 1.1045,                 1.2389,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00070981,             0.00070981,             0.00070981
                    118,                 1.3624,                 1.0933,                 1.2592,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00070156,             0.00070156,             0.00070156
                    119,                 1.3359,                 1.0962,                 1.2508,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00069331,             0.00069331,             0.00069331
                    120,                 1.3274,                 1.0834,                 1.2549,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00068505,             0.00068505,             0.00068505
                    121,                 1.3349,                 1.0812,                 1.2492,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0006768,              0.0006768,              0.0006768
                    122,                 1.3299,                 1.0768,                  1.251,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00066855,             0.00066855,             0.00066855
                    123,                 1.2967,                 1.0406,                 1.2244,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0006603,              0.0006603,              0.0006603
                    124,                  1.303,                 1.0548,                 1.2346,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00065205,             0.00065205,             0.00065205
                    125,                  1.293,                 1.0566,                 1.2224,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0006438,              0.0006438,              0.0006438
                    126,                 1.3134,                 1.0223,                 1.2163,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00063554,             0.00063554,             0.00063554
                    127,                 1.3207,                 1.0666,                  1.263,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00062729,             0.00062729,             0.00062729
                    128,                 1.3271,                 1.0608,                 1.2401,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00061904,             0.00061904,             0.00061904
                    129,                 1.3193,                 1.0215,                 1.2231,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00061079,             0.00061079,             0.00061079
                    130,                 1.2956,                 1.0566,                 1.2281,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00060254,             0.00060254,             0.00060254
                    131,                 1.2768,                 1.0228,                 1.2189,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00059429,             0.00059429,             0.00059429
                    132,                 1.2895,                 0.9959,                 1.2182,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00058603,             0.00058603,             0.00058603
                    133,                 1.3165,                 1.0434,                  1.235,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00057778,             0.00057778,             0.00057778
                    134,                 1.2981,                 1.0231,                   1.23,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00056953,             0.00056953,             0.00056953
                    135,                 1.2678,                 1.0256,                 1.2149,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00056128,             0.00056128,             0.00056128
                    136,                 1.3046,                 1.0212,                 1.2345,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00055303,             0.00055303,             0.00055303
                    137,                 1.2844,                 1.0078,                 1.2224,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00054478,             0.00054478,             0.00054478
                    138,                 1.2848,                 1.0206,                 1.2235,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00053652,             0.00053652,             0.00053652
                    139,                 1.2469,                0.98837,                 1.2016,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00052827,             0.00052827,             0.00052827
                    140,                   1.28,                0.98717,                 1.2173,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00052002,             0.00052002,             0.00052002
                    141,                 1.2559,                0.97277,                  1.207,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00051177,             0.00051177,             0.00051177
                    142,                 1.2524,                0.98099,                 1.2048,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00050352,             0.00050352,             0.00050352
                    143,                 1.2492,                0.96041,                 1.1982,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00049527,             0.00049527,             0.00049527
                    144,                 1.2642,                0.98749,                 1.2093,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00048701,             0.00048701,             0.00048701
                    145,                 1.2864,                 1.0169,                 1.2335,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00047876,             0.00047876,             0.00047876
                    146,                 1.2769,                0.97073,                 1.1985,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00047051,             0.00047051,             0.00047051
                    147,                 1.2627,                0.96384,                  1.208,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00046226,             0.00046226,             0.00046226
                    148,                 1.2657,                0.97179,                 1.2124,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00045401,             0.00045401,             0.00045401
                    149,                 1.2761,                0.95496,                 1.2196,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00044576,             0.00044576,             0.00044576
                    150,                 1.2388,                0.97222,                 1.2077,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0004375,              0.0004375,              0.0004375
                    151,                 1.2162,                0.98068,                 1.1881,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00042925,             0.00042925,             0.00042925
                    152,                 1.2472,                0.95743,                 1.1965,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.000421,               0.000421,               0.000421
                    153,                 1.2146,                0.91756,                 1.1771,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00041275,             0.00041275,             0.00041275
                    154,                 1.2377,                0.93752,                 1.1862,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0004045,              0.0004045,              0.0004045
                    155,                 1.2407,                0.94238,                 1.1901,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00039625,             0.00039625,             0.00039625
                    156,                 1.2342,                0.91878,                 1.1848,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00038799,             0.00038799,             0.00038799
                    157,                 1.2268,                0.92977,                 1.1903,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00037974,             0.00037974,             0.00037974
                    158,                 1.2237,                0.93306,                 1.1808,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00037149,             0.00037149,             0.00037149
                    159,                 1.2306,                0.90365,                 1.1824,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00036324,             0.00036324,             0.00036324
                    160,                 1.2093,                0.88365,                 1.1782,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00035499,             0.00035499,             0.00035499
                    161,                 1.2547,                 0.9356,                 1.2051,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00034674,             0.00034674,             0.00034674
                    162,                  1.204,                0.88988,                 1.1699,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00033848,             0.00033848,             0.00033848
                    163,                  1.231,                 0.8963,                  1.177,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00033023,             0.00033023,             0.00033023
                    164,                 1.2325,                0.89965,                 1.1844,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00032198,             0.00032198,             0.00032198
                    165,                 1.2128,                0.90327,                 1.1675,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00031373,             0.00031373,             0.00031373
                    166,                 1.1822,                0.87168,                  1.158,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00030548,             0.00030548,             0.00030548
                    167,                 1.2219,                0.87673,                 1.1757,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00029723,             0.00029723,             0.00029723
                    168,                 1.1816,                0.85899,                 1.1648,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00028897,             0.00028897,             0.00028897
                    169,                 1.2007,                0.86417,                  1.164,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00028072,             0.00028072,             0.00028072
                    170,                 1.1912,                0.86723,                 1.1594,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00027247,             0.00027247,             0.00027247
                    171,                 1.1887,                0.87335,                 1.1657,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00026422,             0.00026422,             0.00026422
                    172,                 1.2006,                0.88211,                 1.1727,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00025597,             0.00025597,             0.00025597
                    173,                   1.17,                0.86495,                 1.1542,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00024772,             0.00024772,             0.00024772
                    174,                  1.203,                0.90077,                 1.1769,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00023946,             0.00023946,             0.00023946
                    175,                 1.1734,                0.86297,                 1.1618,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00023121,             0.00023121,             0.00023121
                    176,                 1.1903,                 0.8527,                 1.1625,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00022296,             0.00022296,             0.00022296
                    177,                 1.2038,                0.86871,                 1.1757,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00021471,             0.00021471,             0.00021471
                    178,                 1.2097,                0.88178,                 1.1805,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00020646,             0.00020646,             0.00020646
                    179,                 1.1713,                0.84385,                 1.1575,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00019821,             0.00019821,             0.00019821
