                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 1.7721,                 1.3221,                 1.1746,                0.51601,                0.45275,                0.41879,                 0.1499,                  2.014,                 1.6842,                 1.4206,              0.0010496,              0.0010496,              0.0010496
                     26,                  1.792,                 1.3492,                  1.192,                0.46785,                0.44046,                0.39035,                0.13237,                 2.0128,                 1.6546,                 1.3878,                0.00101,                0.00101,                0.00101
                     27,                 1.7961,                 1.3551,                 1.1951,                0.50968,                0.43941,                 0.4076,                0.14256,                 1.9807,                 1.6785,                  1.366,              0.0009704,              0.0009704,              0.0009704
                     28,                 1.7742,                 1.3138,                 1.1624,                0.54397,                0.48472,                0.42406,                0.14512,                 2.0536,                 1.6701,                 1.4717,              0.0009308,              0.0009308,              0.0009308
                     29,                 1.7615,                 1.2852,                 1.1698,                0.51833,                0.46154,                0.42004,                0.15133,                 2.0337,                  1.677,                 1.4404,              0.0008912,              0.0008912,              0.0008912
                     30,                 1.7552,                 1.3021,                  1.172,                0.47887,                0.41307,                0.37467,                 0.1383,                 2.0022,                 1.6589,                 1.3912,              0.0008516,              0.0008516,              0.0008516
                     31,                 1.7463,                 1.2767,                 1.1708,                0.54495,                0.45808,                0.40814,                0.13965,                  2.045,                 1.6644,                 1.4314,               0.000812,               0.000812,               0.000812
                     32,                 1.7458,                 1.2803,                 1.1611,                0.55589,                0.46163,                0.42012,                0.14393,                 2.0709,                 1.6407,                 1.4622,              0.0007724,              0.0007724,              0.0007724
                     33,                 1.7286,                 1.2612,                 1.1651,                0.49466,                0.44765,                  0.399,                0.14066,                 2.0593,                 1.6533,                 1.4339,              0.0007328,              0.0007328,              0.0007328
                     34,                 1.7077,                 1.2496,                 1.1528,                0.49955,                0.45943,                0.41872,                0.15418,                 2.0443,                  1.651,                 1.4491,              0.0006932,              0.0006932,              0.0006932
                     35,                 1.7206,                 1.2055,                 1.1548,                0.55944,                0.46968,                0.42563,                0.14963,                 2.0805,                 1.7151,                 1.4802,              0.0006536,              0.0006536,              0.0006536
                     36,                 1.7002,                 1.2162,                 1.1464,                0.48925,                0.44679,                0.38785,                0.13571,                 2.0746,                 1.7152,                 1.4312,               0.000614,               0.000614,               0.000614
                     37,                 1.7123,                 1.2295,                 1.1554,                0.54249,                0.44784,                 0.4258,                 0.1552,                 2.0188,                   1.66,                 1.4161,              0.0005744,              0.0005744,              0.0005744
                     38,                 1.7017,                 1.2004,                 1.1603,                0.57515,                0.48999,                0.44224,                0.15437,                  2.091,                 1.6628,                 1.4771,              0.0005348,              0.0005348,              0.0005348
                     39,                 1.6946,                 1.1987,                  1.151,                0.52166,                0.46575,                0.43206,                0.14935,                 2.0396,                 1.6423,                 1.4358,              0.0004952,              0.0004952,              0.0004952
                     40,                 1.6457,                 1.1692,                 1.1214,                0.54851,                0.47751,                0.45165,                 0.1509,                 2.0808,                 1.6175,                 1.4481,              0.0004556,              0.0004556,              0.0004556
                     41,                 1.6174,                 1.1338,                 1.1397,                0.51818,                0.47313,                0.41489,                0.14771,                 2.1053,                 1.6538,                 1.4899,               0.000416,               0.000416,               0.000416
                     42,                 1.5831,                 1.1369,                 1.1355,                0.56369,                0.47524,                0.43867,                 0.1556,                 2.1209,                 1.6715,                 1.5053,              0.0003764,              0.0003764,              0.0003764
                     43,                  1.595,                 1.0981,                 1.1384,                0.57323,                 0.4942,                0.43771,                0.15651,                 2.1105,                 1.6338,                 1.5037,              0.0003368,              0.0003368,              0.0003368
                     44,                 1.6077,                 1.1101,                 1.1452,                0.50169,                0.48577,                0.42484,                0.14997,                 2.1043,                 1.6486,                 1.4906,              0.0002972,              0.0002972,              0.0002972
                     45,                 1.5817,                 1.0828,                 1.1315,                0.53762,                0.46681,                0.41994,                0.15242,                  2.126,                 1.6606,                  1.519,              0.0002576,              0.0002576,              0.0002576
                     46,                 1.5612,                 1.0879,                 1.1262,                0.52543,                 0.4647,                0.41947,                0.15252,                 2.1226,                 1.6711,                 1.5021,               0.000218,               0.000218,               0.000218
                     47,                 1.5712,                   1.06,                 1.1226,                0.53177,                0.46575,                0.41199,                0.14844,                 2.1444,                 1.6872,                  1.523,              0.0001784,              0.0001784,              0.0001784
                     48,                 1.5426,                 1.0616,                 1.1209,                0.54055,                0.48261,                0.43866,                0.16056,                 2.1166,                 1.6567,                  1.523,              0.0001388,              0.0001388,              0.0001388
                     49,                 1.5464,                 1.0414,                  1.114,                0.53951,                0.47418,                 0.4264,                0.15337,                 2.1357,                 1.6541,                 1.5128,               9.92e-05,               9.92e-05,               9.92e-05
                     50,                 1.5077,                 1.0301,                 1.1026,                0.55843,                0.47629,                0.43214,                0.15719,                 2.1447,                 1.6586,                 1.5211,               5.96e-05,               5.96e-05,               5.96e-05
